name,cost,size,category
6016110240852.0,2241.5899999999992,228,interest
6003772089753.0,4381.359999999999,326,interest
6003397477403.0,2099.3199999999983,311,interest
6003324006979.0,1590.0799999999986,277,interest
6004011377789.0,1372.5300000000002,215,interest
6003588433673.0,1061.639999999999,214,interest
6002864811822.0,2755.2599999999993,326,interest
6003225984849.0,1566.0699999999983,319,interest
6003424358337.0,2028.5999999999988,242,interest
6003213657133.0,1574.4199999999987,271,interest
6003159202675.0,2192.8199999999983,284,interest
6009723316220.0,1945.3199999999995,260,interest
6003336934180.0,2756.4600000000005,330,interest
6003060904015.0,2860.739999999999,279,interest
6003362254745.0,2412.539999999999,269,interest
6003144466384.0,1513.6599999999994,275,interest
6003352638927.0,2050.3399999999983,251,interest
6003310562653.0,2475.889999999999,306,interest
6002955505555.0,2159.7100000000005,275,interest
6009733958096.0,1993.5099999999995,246,interest
6004112279789.0,1921.899999999998,337,interest
6003188453150.0,2123.0700000000006,242,interest
6003344120443.0,1546.7499999999986,225,interest
6003116243542.0,2230.079999999999,280,interest
6002910954572.0,1587.0599999999997,228,interest
6003276353571.0,2112.129999999999,359,interest
155975468115536.0,2170.8900000000012,266,interest
6003382671544.0,2088.7999999999997,245,interest
6003956373866.0,2627.909999999998,285,interest
6003335364357.0,4902.890000000001,368,interest
6003224721049.0,1898.339999999998,326,interest
6003370795474.0,1692.2399999999982,257,interest
6003423083641.0,2421.829999999998,337,interest
6003013670881.0,1425.919999999999,244,interest
6003057392644.0,1899.3799999999999,254,interest
6002958129923.0,2934.4000000000005,268,interest
6005238138489.0,1631.3399999999995,229,interest
6003455147731.0,1620.4799999999993,250,interest
6002964157046.0,5000.6800000000085,372,interest
6003135255408.0,1886.7199999999975,251,interest
6003290849656.0,1771.6199999999978,291,interest
6003717177960.0,3480.1200000000026,340,interest
6014752654031.0,1686.7699999999993,241,interest
6003264660914.0,3826.3000000000015,322,interest
6003142680749.0,2899.880000000001,297,interest
6003300791253.0,2700.249999999999,391,interest
6003118253592.0,2718.030000000001,291,interest
6003164423158.0,1051.2199999999993,264,interest
6003280862623.0,2501.7199999999984,304,interest
6009014917210.0,2659.1700000000005,283,interest
6003127228188.0,1927.9599999999984,259,interest
6003055316556.0,4554.039999999999,311,interest
6003301707028.0,1376.9499999999998,266,interest
6008263935529.0,1520.4299999999985,247,interest
6013071461028.0,1249.0599999999995,222,interest
6003175194449.0,1417.639999999998,308,interest
6003345697076.0,1859.7199999999991,280,interest
6003208000261.0,2115.2799999999993,250,interest
6003169769236.0,2676.940000000002,270,interest
6003381045377.0,1752.0899999999992,322,interest
6003372909395.0,2580.66,299,interest
6003108423833.0,2054.830000000001,234,interest
6003157409284.0,1933.4899999999982,264,interest
6003584269707.0,2586.7100000000014,287,interest
6003289472727.0,2774.439999999999,308,interest
6003072488156.0,2416.870000000002,245,interest
6003060356756.0,1873.4299999999985,326,interest
6003522925042.0,2114.9899999999984,246,interest
6013281592381.0,1940.8999999999978,246,interest
6002972032194.0,2943.5800000000004,279,interest
6003339254056.0,1499.7899999999997,243,interest
6013729487062.0,2351.2400000000002,243,interest
6003380092981.0,1773.2499999999998,242,interest
6011483693822.0,2262.5799999999986,319,interest
6003492925869.0,3616.3500000000004,287,interest
6003545290303.0,2301.76,243,interest
6003224889545.0,2013.3999999999978,268,interest
6002985278723.0,1541.4499999999996,262,interest
6003373527651.0,2302.249999999999,260,interest
6003534929198.0,1826.6799999999982,242,interest
6003279132410.0,1893.3799999999978,301,interest
6003115799542.0,1674.989999999998,330,interest
6003384033802.0,5426.330000000007,338,interest
6011644433150.0,1866.7499999999986,291,interest
6018607557291.0,2027.5599999999988,235,interest
6003102785990.0,2937.3,257,interest
6002950107955.0,4958.369999999999,357,interest
6016760473358.0,2198.74,292,interest
6003109292833.0,2154.2599999999998,267,interest
6003385125802.0,1874.0399999999975,259,interest
6003525730442.0,3194.9400000000005,289,interest
6003453238242.0,1516.1799999999992,260,interest
6009571566788.0,1503.2499999999998,300,interest
6002923522121.0,1569.8099999999995,338,interest
6003713694960.0,2959.8399999999992,240,interest
6002932942762.0,1848.6799999999985,256,interest
1828205587429919.0,3277.9199999999987,340,interest
6003424371954.0,1860.3799999999978,234,interest
6003454835871.0,2751.2700000000004,280,interest
6013729259062.0,1887.8100000000006,276,interest
6003146842352.0,1984.23,294,interest
6003297484730.0,1669.4999999999989,353,interest
6003200218326.0,2511.1400000000012,262,interest
6007702006260.0,1688.6299999999994,219,interest
6003492327995.0,1378.7299999999998,317,interest
6003385159604.0,1807.729999999999,252,interest
6016932359999.0,2592.9599999999964,311,interest
6003445750242.0,2445.4099999999994,287,interest
6003607720904.0,1140.709999999999,235,interest
6003096138858.0,2532.0900000000006,319,interest
6003169693835.0,2222.0699999999997,253,interest
6003552041427.0,1925.6499999999996,259,interest
6003337480848.0,1519.8200000000002,252,interest
6003384060602.0,1648.3899999999994,256,interest
6003250315301.0,2746.2999999999997,343,interest
6004182659824.0,2324.9700000000043,237,interest
6003487824386.0,1875.7999999999984,305,interest
6003320816618.0,2713.100000000002,269,interest
6004114617224.0,1849.6400000000003,307,interest
6003190822561.0,1736.3699999999992,260,interest
6003158693675.0,1945.8899999999978,334,interest
6003156121539.0,1547.7799999999988,268,interest
6002868729310.0,2466.3700000000003,324,interest
6003276707751.0,1340.5599999999988,235,interest
6003655385678.0,2457.2200000000003,236,interest
6003138589139.0,1976.2899999999981,247,interest
6004754533243.0,1891.6999999999998,220,interest
6003667359820.0,2095.6899999999996,307,interest
6002975947382.0,3531.5800000000017,366,interest
6003175412902.0,3215.979999999999,367,interest
6003091954615.0,1839.0499999999997,284,interest
6004025434189.0,1490.269999999999,222,interest
6005148296845.0,3458.790000000003,337,interest
6002957236050.0,2280.659999999998,276,interest
6003469138687.0,1814.3399999999983,252,interest
6003359545404.0,1560.3599999999985,273,interest
6004180483295.0,1886.729999999999,266,interest
6003246227167.0,1945.9899999999986,314,interest
6003362794345.0,2358.5599999999986,308,interest
6003401144164.0,1635.8199999999988,233,interest
6003110134872.0,1532.9199999999992,243,interest
6003226927538.0,1180.6699999999992,257,interest
6002998442782.0,850.4699999999999,230,interest
6007484640233.0,2294.909999999998,261,interest
6003430322340.0,2234.429999999997,287,interest
6003424484154.0,1520.4299999999994,255,interest
6003103764034.0,4223.239999999999,354,interest
6003117576122.0,1643.1099999999983,259,interest
6003166126285.0,2427.3499999999985,310,interest
6003327116971.0,2210.849999999998,260,interest
6003143775584.0,1947.8899999999976,333,interest
6012237232642.0,2651.6899999999996,262,interest
6003583217073.0,2561.09,261,interest
6003249755767.0,2525.09,404,interest
6012620340269.0,2463.4000000000005,321,interest
6002992626844.0,3202.420000000001,251,interest
6003304473660.0,1948.269999999997,279,interest
6003115323458.0,2290.2900000000013,282,interest
6003462661944.0,2488.8799999999974,260,interest
6004099944209.0,1810.7799999999977,305,interest
6003340061996.0,2023.6999999999975,265,interest
6003428393340.0,2093.279999999998,315,interest
6003856537760.0,2136.92,246,interest
6003403301853.0,2098.6900000000005,271,interest
6003453621203.0,2231.249999999999,280,interest
6003349650288.0,3136.5899999999992,324,interest
6003374953925.0,2764.4400000000005,302,interest
6003193668034.0,1619.7199999999982,328,interest
6003110688645.0,3378.2100000000046,290,interest
6003178633366.0,1261.5299999999993,279,interest
6003390741544.0,3395.090000000003,314,interest
6003543243027.0,1987.959999999999,233,interest
6003154012865.0,1652.3899999999985,309,interest
1600877470199232.0,3209.3100000000027,278,interest
6003729632553.0,2427.290000000001,260,interest
6003249731111.0,1466.4099999999987,254,interest
6003338383136.0,1822.8199999999983,263,interest
6003464335039.0,2444.8799999999997,285,interest
6003390818344.0,3704.560000000001,381,interest
6003176467445.0,1980.7799999999982,284,interest
6003416663639.0,2969.8900000000017,324,interest
6002984442619.0,2559.8399999999997,251,interest
6011837452633.0,3477.22,393,interest
6003119311245.0,2297.94,302,interest
6003511891025.0,1729.9699999999987,276,interest
6003487946631.0,1115.55,238,interest
6003337545048.0,1382.0399999999988,220,interest
6003332767632.0,2023.3599999999988,245,interest
6003341335508.0,2224.7799999999984,278,interest
6003397758603.0,1938.2299999999975,304,interest
6003469793538.0,2429.9100000000003,256,interest
6003650774690.0,1506.3399999999992,240,interest
6004111763189.0,2119.8199999999983,265,interest
6003224999345.0,2485.0199999999995,335,interest
6003628789383.0,3506.390000000001,346,interest
6002969808368.0,2043.259999999998,348,interest
6003341048839.0,2552.079999999999,235,interest
6003171771328.0,3241.780000000002,320,interest
6003125994749.0,1889.0699999999986,244,interest
6003340806393.0,2255.0299999999997,295,interest
6003682305890.0,2410.580000000001,229,interest
6003341612587.0,2198.8900000000003,240,interest
6003288000941.0,2780.1400000000017,288,interest
6003339553193.0,1657.9400000000003,293,interest
6003170388834.0,3704.1399999999994,353,interest
6003497315227.0,2382.97,208,interest
6003066202070.0,2113.329999999999,282,interest
6003492002469.0,2079.7100000000005,264,interest
6002839658679.0,2603.2899999999995,321,interest
6002920578955.0,1468.3499999999988,299,interest
6003190937001.0,1396.6099999999992,254,interest
6003172600408.0,1545.08,290,interest
6002963634846.0,2712.649999999997,340,interest
6003331997171.0,2197.479999999997,325,interest
6003150722636.0,4170.700000000007,354,interest
6003317939109.0,1671.7699999999982,304,interest
6003029708807.0,2374.039999999999,263,interest
6003112580128.0,1972.1100000000001,240,interest
6003507516880.0,1290.1999999999987,298,interest
6015687081458.0,2413.159999999999,304,interest
6003772121522.0,2158.6199999999963,276,interest
6003346329897.0,1777.4499999999985,275,interest
6003252468401.0,3893.1600000000035,321,interest
6003344988051.0,2153.23,266,interest
6005513373229.0,1829.999999999999,253,interest
6003567395118.0,2307.490000000001,270,interest
6003487041857.0,2505.129999999998,264,interest
6003137490790.0,1334.0199999999995,238,interest
6008230661211.0,2260.079999999999,281,interest
6003108457192.0,2579.2599999999998,311,interest
6003328122179.0,2149.359999999999,310,interest
6002934241659.0,961.5999999999996,243,interest
6003296958730.0,3295.7099999999973,312,interest
6003350330179.0,1245.1999999999991,247,interest
289521158093359.0,1724.4099999999992,284,interest
6003325346606.0,2613.100000000001,295,interest
6014266824599.0,1996.7699999999982,281,interest
6003011736329.0,1391.3999999999996,250,interest
6003612292873.0,2088.1899999999982,276,interest
6003450192642.0,1232.0499999999993,243,interest
6003158198275.0,2365.0199999999986,310,interest
6003461574625.0,859.6399999999993,246,interest
6003748913262.0,2351.23,365,interest
6016903454737.0,1331.2299999999993,256,interest
932677286742662.0,2531.840000000003,267,interest
6003124585417.0,2346.179999999999,361,interest
6003444614940.0,863.8999999999999,245,interest
6003247493413.0,2175.0399999999986,249,interest
6003578058798.0,1557.3499999999992,267,interest
6003521010770.0,2449.579999999999,356,interest
6013627301104.0,2283.5699999999974,336,interest
6003111771835.0,2655.779999999999,365,interest
6016641241262.0,2816.9400000000014,344,interest
6003188471505.0,2009.3599999999992,307,interest
6002933808973.0,2375.759999999998,352,interest
6003590256318.0,2568.5000000000005,359,interest
6003127206524.0,2665.43,238,interest
6003277016999.0,2964.88,318,interest
6003428678540.0,3010.820000000002,294,interest
6004154267389.0,3087.470000000001,252,interest
6003348402432.0,1287.67,283,interest
6003276539210.0,2223.609999999998,272,interest
6002898215362.0,1895.309999999999,267,interest
6003154001905.0,3660.5399999999986,303,interest
6003290908938.0,3870.819999999997,384,interest
6003450295642.0,2695.0300000000025,231,interest
6003283974654.0,2396.779999999999,295,interest
6003392584125.0,2568.1100000000006,251,interest
6003059834732.0,905.3899999999996,244,interest
6003397581535.0,1564.2799999999984,256,interest
6003241327675.0,2865.770000000001,301,interest
6003730573716.0,4301.270000000001,321,interest
6003149526665.0,1836.4299999999992,254,interest
6002953050155.0,1012.2199999999995,241,interest
6003433145101.0,2508.080000000001,338,interest
6003649974713.0,2548.5400000000013,258,interest
6003184788084.0,2369.12,304,interest
6003668404062.0,2649.730000000003,329,interest
6003000668450.0,1241.1499999999994,256,interest
6003390836944.0,4585.170000000003,430,interest
6003304537260.0,2074.8799999999987,353,interest
6003537729263.0,2793.9800000000037,243,interest
6003028976219.0,2161.2599999999998,269,interest
6003663766238.0,2042.6900000000005,242,interest
6003071842756.0,2576.3199999999983,330,interest
6003245675967.0,2257.8600000000006,280,interest
6006180419301.0,1777.9199999999992,226,interest
6002955392250.0,1423.3299999999988,308,interest
6003200511526.0,1511.7899999999984,220,interest
6003058819532.0,2541.969999999999,305,interest
6003702668291.0,1984.2399999999993,245,interest
6003703015491.0,3078.8100000000045,263,interest
6003311171092.0,1794.3399999999992,258,interest
6016541021199.0,4803.690000000002,329,interest
6003344840181.0,2809.0100000000025,341,interest
6003217939012.0,2562.739999999997,320,interest
6003294191979.0,4786.929999999996,369,interest
6003146668636.0,2250.069999999999,225,interest
6003374817277.0,2363.97,270,interest
6003288670867.0,1224.4799999999998,251,interest
6016069563295.0,2428.9400000000023,260,interest
6002868925110.0,3601.4900000000025,256,interest
6013559791678.0,2931.92,325,interest
6003217911133.0,1448.929999999999,321,interest
6003204539213.0,1173.6799999999996,251,interest
6003024202450.0,1485.9999999999995,249,interest
6011929220692.0,1662.2999999999984,279,interest
6003347392674.0,1795.4499999999994,240,interest
6003023035556.0,1195.1399999999987,236,interest
6003196950726.0,2093.289999999997,313,interest
6003357217927.0,2288.5799999999986,319,interest
6017585674657.0,2291.3900000000012,336,interest
6003123514749.0,1626.3300000000008,269,interest
6003136880808.0,2175.379999999999,298,interest
6003383562925.0,2200.1899999999982,252,interest
6003228749899.0,2173.9299999999994,256,interest
6008112990617.0,1989.45,262,interest
6003437188975.0,1906.9000000000003,257,interest
6005215910654.0,1896.779999999999,248,interest
6003121926122.0,1454.1399999999987,302,interest
6003181005133.0,1434.3599999999994,279,interest
6003527589998.0,1889.339999999998,271,interest
6003176539352.0,3110.419999999999,348,interest
6003108305390.0,1921.8899999999978,335,interest
6003069499982.0,1855.349999999999,236,interest
6003277929151.0,2726.8800000000033,250,interest
6003147285240.0,1468.1999999999994,266,interest
6016041173761.0,2223.8199999999993,246,interest
6003450928131.0,2626.74,272,interest
6003779143652.0,873.3099999999995,233,interest
6003645982620.0,2716.92,339,interest
6003208701086.0,5433.400000000003,427,interest
6003352297632.0,5183.580000000007,344,interest
6003224761145.0,1991.7999999999986,291,interest
6003505890395.0,1174.0599999999988,263,interest
6003413707289.0,1885.6099999999988,252,interest
6003307923945.0,1578.3799999999987,255,interest
1820458574833673.0,2458.0999999999995,265,interest
6003392879925.0,1919.6799999999976,237,interest
6003401673577.0,3724.7800000000016,361,interest
6006403558602.0,1432.6599999999996,259,interest
6006360257660.0,2347.3799999999997,258,interest
6008805224687.0,2430.3499999999995,286,interest
6003258969709.0,900.0899999999995,240,interest
6003006332323.0,2583.249999999999,327,interest
6003139950447.0,1703.999999999999,230,interest
6003373646195.0,2441.079999999999,345,interest
6003380577877.0,4097.66,349,interest
6003114785317.0,875.8199999999999,244,interest
6004391556224.0,2283.5399999999972,298,interest
6003198710665.0,2097.7499999999977,264,interest
6003442932683.0,3128.2000000000007,288,interest
6003274262708.0,2158.609999999997,317,interest
6003107891132.0,2113.0699999999997,249,interest
6003500362827.0,3715.3400000000056,350,interest
6003398511803.0,3364.800000000003,286,interest
6003369154375.0,2788.11,377,interest
6003106579634.0,2686.96,318,interest
6003240217210.0,2547.430000000002,273,interest
6002942833762.0,1908.5999999999992,287,interest
6003409906077.0,2696.7700000000004,251,interest
6003538273744.0,4741.119999999999,297,interest
6003111501440.0,3125.2299999999996,277,interest
6003287200951.0,2033.999999999999,323,interest
6016303528993.0,2290.3900000000012,252,interest
6008712142641.0,2300.869999999998,336,interest
6003127883724.0,2611.1700000000023,273,interest
6003467486537.0,5522.1100000000015,402,interest
6003339802919.0,2341.9099999999985,317,interest
6003283769854.0,1845.719999999998,249,interest
6003460412903.0,2336.7199999999975,227,interest
6003526606494.0,1223.6600000000005,236,interest
6003649931713.0,2457.8999999999996,267,interest
6012669080333.0,2351.7400000000007,247,interest
6003388010005.0,2674.9400000000005,313,interest
6003152890875.0,2671.43,344,interest
6003305618599.0,3017.5,339,interest
6003219233758.0,4719.44,315,interest
6003266266843.0,1242.1100000000004,208,interest
6002868955710.0,1169.8099999999995,244,interest
6003217437867.0,2564.1799999999985,259,interest
6003069660093.0,3163.5799999999977,334,interest
6003333131779.0,2676.0400000000013,367,interest
6015178902244.0,1823.4099999999992,249,interest
6003110325672.0,3722.780000000002,378,interest
6003388332512.0,5473.3,322,interest
6003024542985.0,1432.3199999999995,240,interest
6002973654182.0,2933.690000000002,263,interest
6002933117646.0,2052.049999999999,274,interest
6003277932171.0,2238.1599999999985,274,interest
6003191205126.0,1952.3699999999985,278,interest
6003333144741.0,1556.7599999999995,251,interest
6003318587288.0,2526.13,284,interest
6009569343066.0,2450.509999999999,323,interest
6004619573422.0,1973.049999999998,281,interest
6003384687805.0,1614.1199999999997,252,interest
6003372920660.0,1667.3399999999986,236,interest
6003193994434.0,1862.859999999998,261,interest
6003130354750.0,2728.2100000000005,338,interest
6005299667097.0,1719.3899999999983,253,interest
648606258608813.0,1770.4399999999985,249,interest
6003519659361.0,2952.370000000001,323,interest
6003452506586.0,2403.109999999999,285,interest
6003178604333.0,2856.469999999999,293,interest
6003674124718.0,1947.459999999999,254,interest
313522035770947.0,2049.2099999999996,342,interest
6003280355443.0,2655.0800000000017,281,interest
6003198181072.0,2207.9699999999966,268,interest
6002981880123.0,2984.11,327,interest
6004168496624.0,1960.1199999999988,225,interest
6003355293660.0,1849.789999999997,347,interest
6013103399568.0,1893.9799999999975,229,interest
6003354511451.0,2085.069999999999,234,interest
6012769035876.0,3273.9200000000023,295,interest
6004183171504.0,2597.9900000000025,268,interest
6003325983606.0,2893.9300000000035,283,interest
6003229372133.0,3687.5600000000054,259,interest
6003887712649.0,2135.82,253,interest
6003247127613.0,2593.13,276,interest
6003440135137.0,2406.799999999998,338,interest
6005301006800.0,2164.2000000000003,254,interest
6003384309143.0,2063.679999999999,225,interest
6003200237726.0,2107.5699999999993,267,interest
6003397532947.0,3047.3900000000003,267,interest
6003072290182.0,1372.2199999999991,298,interest
6003374398954.0,2604.9499999999994,262,interest
6003398704603.0,1696.3799999999987,249,interest
6003359513787.0,1747.959999999998,326,interest
6002972425394.0,1424.749999999999,250,interest
6003279047580.0,1634.08,219,interest
6003309930653.0,1999.8699999999976,323,interest
6003334354571.0,1766.6699999999992,304,interest
6003384587151.0,2297.649999999999,298,interest
6003207498776.0,3348.94,301,interest
6003346692941.0,2421.3999999999987,280,interest
6003485148880.0,2285.4100000000003,242,interest
6003944875560.0,1170.11,251,interest
6003403723325.0,2373.6199999999985,326,interest
6003430136039.0,3567.2800000000016,382,interest
6003058790132.0,2055.6699999999973,311,interest
6003306457180.0,1963.0399999999993,278,interest
6003012046019.0,2764.950000000003,264,interest
6003345482005.0,1790.2599999999995,276,interest
6003413461689.0,1337.199999999999,284,interest
6003348822779.0,1248.8099999999986,219,interest
6003137547550.0,3050.849999999999,302,interest
6003090016392.0,1419.2199999999991,260,interest
6003169417868.0,2275.2599999999998,348,interest
6012847929957.0,1604.559999999999,264,interest
6003247465467.0,1917.4699999999998,234,interest
6003362416260.0,2092.4199999999996,254,interest
6003445266271.0,2236.72,342,interest
6008561867585.0,2520.45,312,interest
6003437568354.0,2646.510000000001,346,interest
6003270068136.0,1323.6299999999992,243,interest
6003349528421.0,1284.6799999999996,271,interest
6003473371887.0,1443.6799999999982,322,interest
6003505787595.0,3866.1200000000003,372,interest
6003246946899.0,1535.4099999999994,256,interest
6003455291283.0,3563.7200000000034,283,interest
6003664059238.0,2141.7799999999993,266,interest
6003733763553.0,1596.2499999999977,259,interest
6006191181069.0,1295.8599999999997,235,interest
6003299643511.0,3540.68,288,interest
6003248747367.0,3089.869999999998,381,interest
6003683774479.0,2967.4999999999973,393,interest
6003136862950.0,2764.5299999999966,348,interest
6003386964396.0,3657.9800000000014,433,interest
6003172234561.0,3167.2399999999984,343,interest
6003484160998.0,3012.590000000003,248,interest
6003307380163.0,3391.540000000004,278,interest
6002906474279.0,1305.3299999999992,247,interest
6003442408883.0,2167.4099999999985,233,interest
6003215148733.0,2058.2200000000003,288,interest
6003223124672.0,2439.3000000000015,261,interest
6003255451488.0,2047.3999999999985,266,interest
6003172193815.0,2180.099999999997,379,interest
6003107202901.0,3314.0800000000013,278,interest
6015435741683.0,3104.149999999999,243,interest
6003500313027.0,3154.510000000002,265,interest
6011702577298.0,2874.4000000000005,330,interest
6003666752420.0,1612.6299999999983,294,interest
6003143936640.0,2404.7400000000002,227,interest
6003155201905.0,2266.5599999999986,261,interest
6003179505539.0,878.5899999999998,227,interest
6003356636987.0,1954.3099999999995,255,interest
6003089246792.0,1988.8099999999993,243,interest
6003399153453.0,961.1499999999994,261,interest
6003424853175.0,1606.6399999999999,242,interest
6003184325166.0,1578.1799999999994,262,interest
6003306137108.0,2574.309999999999,266,interest
6003159382734.0,2731.499999999997,327,interest
6003135239208.0,2289.9499999999994,264,interest
6003346373727.0,1525.6799999999985,263,interest
6003852949452.0,1842.0299999999972,238,interest
6004116015148.0,1741.1899999999998,267,interest
6003204694376.0,2267.3999999999987,295,interest
6003468328203.0,1553.4799999999977,328,interest
6003356141551.0,2515.7700000000004,236,interest
6003697330690.0,2630.249999999999,331,interest
6003280676501.0,3906.959999999996,397,interest
6005146276982.0,1912.5399999999986,224,interest
6003223643876.0,3362.9500000000016,309,interest
6003159055075.0,1607.41,266,interest
6003428243606.0,2389.6099999999988,275,interest
6003280155223.0,1151.6799999999994,234,interest
6003133966214.0,5031.600000000001,375,interest
6003102811717.0,4166.340000000001,251,interest
6003765626472.0,2094.179999999999,281,interest
6003271078193.0,2888.0599999999995,252,interest
6003235091447.0,1661.5399999999988,254,interest
6003445781642.0,1032.729999999999,226,interest
6003269111788.0,1846.259999999999,256,interest
6002969741768.0,1339.2099999999984,312,interest
6009908336927.0,4559.1100000000015,319,interest
6003021585329.0,915.0599999999993,243,interest
6003957798066.0,2981.1700000000005,271,interest
6003173975215.0,1522.0299999999984,244,interest
6003785120678.0,1692.2299999999998,294,interest
6003402928618.0,1345.52,294,interest
6007483951233.0,1691.8399999999979,324,interest
6003231194698.0,3481.410000000005,293,interest
6003480223164.0,1362.5100000000002,316,interest
6009571638066.0,4164.190000000002,361,interest
6005577768598.0,1691.3099999999995,280,interest
6003118770416.0,1619.89,266,interest
6003145097152.0,1484.5999999999997,245,interest
6003567044118.0,3952.2900000000004,341,interest
6003254647613.0,2796.91,334,interest
6003604346487.0,2407.500000000002,259,interest
6003348050874.0,3782.0900000000015,307,interest
6004054150348.0,2353.9900000000016,298,interest
6003336382648.0,1689.8899999999994,245,interest
6003397640947.0,1523.1099999999988,259,interest
6003360822987.0,1748.2999999999993,346,interest
6003446851531.0,1499.6599999999985,252,interest
6002943208046.0,1681.1899999999991,249,interest
6003651800078.0,1955.6499999999987,326,interest
6003270764988.0,1749.2799999999984,268,interest
6003266693167.0,1788.829999999999,337,interest
6003500112425.0,1825.02,280,interest
6008093828297.0,1377.5299999999993,315,interest
6003081861815.0,1702.0199999999982,267,interest
6011455704049.0,4551.570000000006,386,interest
6003059697332.0,2997.949999999998,326,interest
6003245630311.0,5076.750000000005,396,interest
6014476897603.0,1377.6699999999994,268,interest
6003056035985.0,2214.65,252,interest
6013731055813.0,6140.800000000009,415,interest
6004464416791.0,1416.07,322,interest
6004855402634.0,1186.0399999999986,273,interest
6003151143934.0,6993.160000000006,430,interest
6003355745056.0,2830.4799999999977,327,interest
6003302163828.0,2313.539999999998,360,interest
6003235492811.0,1663.6699999999996,238,interest
6003375600274.0,1589.3699999999994,251,interest
6002981261521.0,1575.5799999999979,235,interest
6003305676221.0,2472.110000000003,303,interest
6003384379605.0,1162.299999999999,242,interest
6003463371303.0,1519.7699999999998,248,interest
6003286913541.0,1205.11,209,interest
6002948122755.0,1729.839999999999,243,interest
6003210792176.0,1807.5999999999983,279,interest
6015455620415.0,1725.819999999999,231,interest
6003369170775.0,2020.44,279,interest
6003380833051.0,1883.9399999999982,251,interest
6003228655099.0,1742.7099999999991,276,interest
6003091232616.0,2042.5700000000004,262,interest
6003382917363.0,1367.4199999999998,207,interest
6003125928739.0,2580.5699999999997,256,interest
6002932536373.0,2573.870000000002,299,interest
6002839780079.0,3208.8700000000017,317,interest
6016343989160.0,2278.3399999999997,253,interest
6003161963808.0,2211.0400000000004,273,interest
6002990922520.0,2376.8100000000004,264,interest
6003259577486.0,2967.4599999999987,390,interest
6003061829407.0,1909.8199999999983,272,interest
6003260662542.0,1544.6400000000003,262,interest
6003315874938.0,1072.6599999999996,250,interest
6003288238476.0,1216.869999999999,288,interest
6003702989291.0,1316.4199999999998,293,interest
6003370521602.0,2521.699999999999,319,interest
6003395732796.0,2326.579999999999,280,interest
6003152430984.0,2101.679999999998,312,interest
6003338527889.0,2320.409999999998,310,interest
6003717222062.0,1706.3099999999974,241,interest
6003478062611.0,1369.09,238,interest
6003196691872.0,3171.220000000002,330,interest
6003040405315.0,829.3699999999995,241,interest
6003201057378.0,2341.459999999998,367,interest
6003377208805.0,1503.09,243,interest
6003402518839.0,2406.3700000000003,285,interest
6017539155286.0,2206.3099999999986,232,interest
6003712881553.0,2681.0200000000004,258,interest
6003342774736.0,3003.25,343,interest
6003283735711.0,2229.47,288,interest
6003055361356.0,2052.1599999999985,355,interest
6003337958509.0,2006.8799999999985,328,interest
6003372228727.0,1805.4599999999991,266,interest
6003011788729.0,1234.8199999999997,279,interest
6003359267387.0,1779.0099999999993,238,interest
6002991605320.0,1451.1699999999987,253,interest
6002949072574.0,1419.4699999999987,233,interest
6003301713828.0,1464.849999999999,247,interest
6016913371508.0,2922.1399999999985,276,interest
6003346267514.0,2520.269999999999,280,interest
6003087471192.0,2131.5000000000005,367,interest
6002897025362.0,2110.91,240,interest
6003169809749.0,2576.3300000000004,256,interest
6003247848467.0,3141.500000000001,266,interest
6003448150425.0,1850.8199999999986,285,interest
6003013148881.0,1294.1499999999983,267,interest
6003357440437.0,2565.490000000002,306,interest
6004115167424.0,1302.5899999999997,262,interest
6004054765748.0,1579.3199999999993,244,interest
6003349042605.0,2581.3599999999988,336,interest
6003055039556.0,1031.3399999999995,231,interest
6003048828281.0,2754.630000000001,333,interest
6003267292286.0,2224.4999999999986,299,interest
6003239445049.0,1787.7099999999994,239,interest
6003061591328.0,1172.3399999999997,231,interest
6003245275401.0,3116.7499999999995,306,interest
6003314616410.0,5615.350000000004,354,interest
6002868040622.0,1561.2799999999995,227,interest
6003349867751.0,4844.500000000004,389,interest
6013014798367.0,5013.690000000008,390,interest
6009731802624.0,4260.55,317,interest
6003250945661.0,2684.600000000003,303,interest
6003290346256.0,2168.9399999999996,247,interest
6003388549418.0,2353.3500000000004,266,interest
6003381791777.0,1820.9199999999987,299,interest
6003374419375.0,2402.359999999998,350,interest
6003096481532.0,1741.269999999998,306,interest
6005609368513.0,2299.9700000000003,264,interest
6013801676528.0,1654.3399999999997,247,interest
6003703130716.0,1388.3999999999996,238,interest
6003149130990.0,2561.819999999999,288,interest
6003360833387.0,1755.2899999999981,249,interest
6010445206798.0,2077.93,236,interest
6013071926628.0,3157.190000000001,317,interest
6003090543901.0,2797.7400000000034,248,interest
6003159994808.0,2344.559999999999,343,interest
6003437380754.0,3376.7300000000023,310,interest
6003511362825.0,2163.6399999999985,254,interest
6002866969422.0,4226.949999999998,404,interest
6003899334066.0,1928.6099999999997,249,interest
6002998784892.0,3514.509999999998,329,interest
6003023214956.0,2208.32,288,interest
6003717919546.0,3409.170000000001,270,interest
6003126520845.0,3971.4900000000007,281,interest
6003482590064.0,3826.730000000006,382,interest
6003011610219.0,1369.0399999999984,271,interest
6003210509646.0,1367.1899999999996,258,interest
6009835741782.0,2624.5,353,interest
6003667358438.0,2019.5499999999988,337,interest
